date_key,date,fiscal_year,fiscal_quarter,month,full_date,month_key,year_key
20190927,2019-09-27,FY2020,FY2020 Q1,2019-09,2019-09-27,201909,2019
20190928,2019-09-28,FY2020,FY2020 Q1,2019-09,2019-09-28,201909,2019
20190929,2019-09-29,FY2020,FY2020 Q1,2019-09,2019-09-29,201909,2019
20190930,2019-09-30,FY2020,FY2020 Q1,2019-09,2019-09-30,201909,2019
20191001,2019-10-01,FY2020,FY2020 Q2,2019-10,2019-10-01,201910,2019
20191002,2019-10-02,FY2020,FY2020 Q2,2019-10,2019-10-02,201910,2019
20191003,2019-10-03,FY2020,FY2020 Q2,2019-10,2019-10-03,201910,2019
20191004,2019-10-04,FY2020,FY2020 Q2,2019-10,2019-10-04,201910,2019
20191005,2019-10-05,FY2020,FY2020 Q2,2019-10,2019-10-05,201910,2019
20191006,2019-10-06,FY2020,FY2020 Q2,2019-10,2019-10-06,201910,2019
20191007,2019-10-07,FY2020,FY2020 Q2,2019-10,2019-10-07,201910,2019
20191008,2019-10-08,FY2020,FY2020 Q2,2019-10,2019-10-08,201910,2019
20191009,2019-10-09,FY2020,FY2020 Q2,2019-10,2019-10-09,201910,2019
20191010,2019-10-10,FY2020,FY2020 Q2,2019-10,2019-10-10,201910,2019
20191011,2019-10-11,FY2020,FY2020 Q2,2019-10,2019-10-11,201910,2019
20191012,2019-10-12,FY2020,FY2020 Q2,2019-10,2019-10-12,201910,2019
20191013,2019-10-13,FY2020,FY2020 Q2,2019-10,2019-10-13,201910,2019
20191014,2019-10-14,FY2020,FY2020 Q2,2019-10,2019-10-14,201910,2019
20191015,2019-10-15,FY2020,FY2020 Q2,2019-10,2019-10-15,201910,2019
20191016,2019-10-16,FY2020,FY2020 Q2,2019-10,2019-10-16,201910,2019
20191017,2019-10-17,FY2020,FY2020 Q2,2019-10,2019-10-17,201910,2019
20191018,2019-10-18,FY2020,FY2020 Q2,2019-10,2019-10-18,201910,2019
20191019,2019-10-19,FY2020,FY2020 Q2,2019-10,2019-10-19,201910,2019
20191020,2019-10-20,FY2020,FY2020 Q2,2019-10,2019-10-20,201910,2019
20191021,2019-10-21,FY2020,FY2020 Q2,2019-10,2019-10-21,201910,2019
20191022,2019-10-22,FY2020,FY2020 Q2,2019-10,2019-10-22,201910,2019
20191023,2019-10-23,FY2020,FY2020 Q2,2019-10,2019-10-23,201910,2019
20191024,2019-10-24,FY2020,FY2020 Q2,2019-10,2019-10-24,201910,2019
20191025,2019-10-25,FY2020,FY2020 Q2,2019-10,2019-10-25,201910,2019
20191026,2019-10-26,FY2020,FY2020 Q2,2019-10,2019-10-26,201910,2019
20191027,2019-10-27,FY2020,FY2020 Q2,2019-10,2019-10-27,201910,2019
20191028,2019-10-28,FY2020,FY2020 Q2,2019-10,2019-10-28,201910,2019
20191029,2019-10-29,FY2020,FY2020 Q2,2019-10,2019-10-29,201910,2019
20191030,2019-10-30,FY2020,FY2020 Q2,2019-10,2019-10-30,201910,2019
20191031,2019-10-31,FY2020,FY2020 Q2,2019-10,2019-10-31,201910,2019
20191101,2019-11-01,FY2020,FY2020 Q2,2019-11,2019-11-01,201911,2019
20191102,2019-11-02,FY2020,FY2020 Q2,2019-11,2019-11-02,201911,2019
20191103,2019-11-03,FY2020,FY2020 Q2,2019-11,2019-11-03,201911,2019
20191104,2019-11-04,FY2020,FY2020 Q2,2019-11,2019-11-04,201911,2019
20191105,2019-11-05,FY2020,FY2020 Q2,2019-11,2019-11-05,201911,2019
20191106,2019-11-06,FY2020,FY2020 Q2,2019-11,2019-11-06,201911,2019
20191107,2019-11-07,FY2020,FY2020 Q2,2019-11,2019-11-07,201911,2019
20191108,2019-11-08,FY2020,FY2020 Q2,2019-11,2019-11-08,201911,2019
20191109,2019-11-09,FY2020,FY2020 Q2,2019-11,2019-11-09,201911,2019
20191110,2019-11-10,FY2020,FY2020 Q2,2019-11,2019-11-10,201911,2019
20191111,2019-11-11,FY2020,FY2020 Q2,2019-11,2019-11-11,201911,2019
20191112,2019-11-12,FY2020,FY2020 Q2,2019-11,2019-11-12,201911,2019
20191113,2019-11-13,FY2020,FY2020 Q2,2019-11,2019-11-13,201911,2019
20191114,2019-11-14,FY2020,FY2020 Q2,2019-11,2019-11-14,201911,2019
20191115,2019-11-15,FY2020,FY2020 Q2,2019-11,2019-11-15,201911,2019
20191116,2019-11-16,FY2020,FY2020 Q2,2019-11,2019-11-16,201911,2019
20191117,2019-11-17,FY2020,FY2020 Q2,2019-11,2019-11-17,201911,2019
20191118,2019-11-18,FY2020,FY2020 Q2,2019-11,2019-11-18,201911,2019
20191119,2019-11-19,FY2020,FY2020 Q2,2019-11,2019-11-19,201911,2019
20191120,2019-11-20,FY2020,FY2020 Q2,2019-11,2019-11-20,201911,2019
20191121,2019-11-21,FY2020,FY2020 Q2,2019-11,2019-11-21,201911,2019
20191122,2019-11-22,FY2020,FY2020 Q2,2019-11,2019-11-22,201911,2019
20191123,2019-11-23,FY2020,FY2020 Q2,2019-11,2019-11-23,201911,2019
20191124,2019-11-24,FY2020,FY2020 Q2,2019-11,2019-11-24,201911,2019
20191125,2019-11-25,FY2020,FY2020 Q2,2019-11,2019-11-25,201911,2019
20191126,2019-11-26,FY2020,FY2020 Q2,2019-11,2019-11-26,201911,2019
20191127,2019-11-27,FY2020,FY2020 Q2,2019-11,2019-11-27,201911,2019
20191128,2019-11-28,FY2020,FY2020 Q2,2019-11,2019-11-28,201911,2019
20191129,2019-11-29,FY2020,FY2020 Q2,2019-11,2019-11-29,201911,2019
20191130,2019-11-30,FY2020,FY2020 Q2,2019-11,2019-11-30,201911,2019
20191201,2019-12-01,FY2020,FY2020 Q2,2019-12,2019-12-01,201912,2019
20191202,2019-12-02,FY2020,FY2020 Q2,2019-12,2019-12-02,201912,2019
20191203,2019-12-03,FY2020,FY2020 Q2,2019-12,2019-12-03,201912,2019
20191204,2019-12-04,FY2020,FY2020 Q2,2019-12,2019-12-04,201912,2019
20191205,2019-12-05,FY2020,FY2020 Q2,2019-12,2019-12-05,201912,2019
20191206,2019-12-06,FY2020,FY2020 Q2,2019-12,2019-12-06,201912,2019
20191207,2019-12-07,FY2020,FY2020 Q2,2019-12,2019-12-07,201912,2019
20191208,2019-12-08,FY2020,FY2020 Q2,2019-12,2019-12-08,201912,2019
20191209,2019-12-09,FY2020,FY2020 Q2,2019-12,2019-12-09,201912,2019
20191210,2019-12-10,FY2020,FY2020 Q2,2019-12,2019-12-10,201912,2019
20191211,2019-12-11,FY2020,FY2020 Q2,2019-12,2019-12-11,201912,2019
20191212,2019-12-12,FY2020,FY2020 Q2,2019-12,2019-12-12,201912,2019
20191213,2019-12-13,FY2020,FY2020 Q2,2019-12,2019-12-13,201912,2019
20191214,2019-12-14,FY2020,FY2020 Q2,2019-12,2019-12-14,201912,2019
20191215,2019-12-15,FY2020,FY2020 Q2,2019-12,2019-12-15,201912,2019
20191216,2019-12-16,FY2020,FY2020 Q2,2019-12,2019-12-16,201912,2019
20191217,2019-12-17,FY2020,FY2020 Q2,2019-12,2019-12-17,201912,2019
20191218,2019-12-18,FY2020,FY2020 Q2,2019-12,2019-12-18,201912,2019
20191219,2019-12-19,FY2020,FY2020 Q2,2019-12,2019-12-19,201912,2019
20191220,2019-12-20,FY2020,FY2020 Q2,2019-12,2019-12-20,201912,2019
20191221,2019-12-21,FY2020,FY2020 Q2,2019-12,2019-12-21,201912,2019
20191222,2019-12-22,FY2020,FY2020 Q2,2019-12,2019-12-22,201912,2019
20191223,2019-12-23,FY2020,FY2020 Q2,2019-12,2019-12-23,201912,2019
20191224,2019-12-24,FY2020,FY2020 Q2,2019-12,2019-12-24,201912,2019
20191225,2019-12-25,FY2020,FY2020 Q2,2019-12,2019-12-25,201912,2019
20191226,2019-12-26,FY2020,FY2020 Q2,2019-12,2019-12-26,201912,2019
20191227,2019-12-27,FY2020,FY2020 Q2,2019-12,2019-12-27,201912,2019
20191228,2019-12-28,FY2020,FY2020 Q2,2019-12,2019-12-28,201912,2019
20191229,2019-12-29,FY2020,FY2020 Q2,2019-12,2019-12-29,201912,2019
20191230,2019-12-30,FY2020,FY2020 Q2,2019-12,2019-12-30,201912,2019
20191231,2019-12-31,FY2020,FY2020 Q2,2019-12,2019-12-31,201912,2019
20200101,2020-01-01,FY2020,FY2020 Q3,2020-01,2020-01-01,202001,2020
20200102,2020-01-02,FY2020,FY2020 Q3,2020-01,2020-01-02,202001,2020
20200103,2020-01-03,FY2020,FY2020 Q3,2020-01,2020-01-03,202001,2020
20200104,2020-01-04,FY2020,FY2020 Q3,2020-01,2020-01-04,202001,2020
20200105,2020-01-05,FY2020,FY2020 Q3,2020-01,2020-01-05,202001,2020
20200106,2020-01-06,FY2020,FY2020 Q3,2020-01,2020-01-06,202001,2020
20200107,2020-01-07,FY2020,FY2020 Q3,2020-01,2020-01-07,202001,2020
20200108,2020-01-08,FY2020,FY2020 Q3,2020-01,2020-01-08,202001,2020
20200109,2020-01-09,FY2020,FY2020 Q3,2020-01,2020-01-09,202001,2020
20200110,2020-01-10,FY2020,FY2020 Q3,2020-01,2020-01-10,202001,2020
20200111,2020-01-11,FY2020,FY2020 Q3,2020-01,2020-01-11,202001,2020
20200112,2020-01-12,FY2020,FY2020 Q3,2020-01,2020-01-12,202001,2020
20200113,2020-01-13,FY2020,FY2020 Q3,2020-01,2020-01-13,202001,2020
20200114,2020-01-14,FY2020,FY2020 Q3,2020-01,2020-01-14,202001,2020
20200115,2020-01-15,FY2020,FY2020 Q3,2020-01,2020-01-15,202001,2020
20200116,2020-01-16,FY2020,FY2020 Q3,2020-01,2020-01-16,202001,2020
20200117,2020-01-17,FY2020,FY2020 Q3,2020-01,2020-01-17,202001,2020
20200118,2020-01-18,FY2020,FY2020 Q3,2020-01,2020-01-18,202001,2020
20200119,2020-01-19,FY2020,FY2020 Q3,2020-01,2020-01-19,202001,2020
20200120,2020-01-20,FY2020,FY2020 Q3,2020-01,2020-01-20,202001,2020
20200121,2020-01-21,FY2020,FY2020 Q3,2020-01,2020-01-21,202001,2020
20200122,2020-01-22,FY2020,FY2020 Q3,2020-01,2020-01-22,202001,2020
20200123,2020-01-23,FY2020,FY2020 Q3,2020-01,2020-01-23,202001,2020
20200124,2020-01-24,FY2020,FY2020 Q3,2020-01,2020-01-24,202001,2020
20200125,2020-01-25,FY2020,FY2020 Q3,2020-01,2020-01-25,202001,2020
20200126,2020-01-26,FY2020,FY2020 Q3,2020-01,2020-01-26,202001,2020
20200127,2020-01-27,FY2020,FY2020 Q3,2020-01,2020-01-27,202001,2020
20200128,2020-01-28,FY2020,FY2020 Q3,2020-01,2020-01-28,202001,2020
20200129,2020-01-29,FY2020,FY2020 Q3,2020-01,2020-01-29,202001,2020
20200130,2020-01-30,FY2020,FY2020 Q3,2020-01,2020-01-30,202001,2020
20200131,2020-01-31,FY2020,FY2020 Q3,2020-01,2020-01-31,202001,2020
20200201,2020-02-01,FY2020,FY2020 Q3,2020-02,2020-02-01,202002,2020
20200202,2020-02-02,FY2020,FY2020 Q3,2020-02,2020-02-02,202002,2020
20200203,2020-02-03,FY2020,FY2020 Q3,2020-02,2020-02-03,202002,2020
20200204,2020-02-04,FY2020,FY2020 Q3,2020-02,2020-02-04,202002,2020
20200205,2020-02-05,FY2020,FY2020 Q3,2020-02,2020-02-05,202002,2020
20200206,2020-02-06,FY2020,FY2020 Q3,2020-02,2020-02-06,202002,2020
20200207,2020-02-07,FY2020,FY2020 Q3,2020-02,2020-02-07,202002,2020
20200208,2020-02-08,FY2020,FY2020 Q3,2020-02,2020-02-08,202002,2020
20200209,2020-02-09,FY2020,FY2020 Q3,2020-02,2020-02-09,202002,2020
20200210,2020-02-10,FY2020,FY2020 Q3,2020-02,2020-02-10,202002,2020
20200211,2020-02-11,FY2020,FY2020 Q3,2020-02,2020-02-11,202002,2020
20200212,2020-02-12,FY2020,FY2020 Q3,2020-02,2020-02-12,202002,2020
20200213,2020-02-13,FY2020,FY2020 Q3,2020-02,2020-02-13,202002,2020
20200214,2020-02-14,FY2020,FY2020 Q3,2020-02,2020-02-14,202002,2020
20200215,2020-02-15,FY2020,FY2020 Q3,2020-02,2020-02-15,202002,2020
20200216,2020-02-16,FY2020,FY2020 Q3,2020-02,2020-02-16,202002,2020
20200217,2020-02-17,FY2020,FY2020 Q3,2020-02,2020-02-17,202002,2020
20200218,2020-02-18,FY2020,FY2020 Q3,2020-02,2020-02-18,202002,2020
20200219,2020-02-19,FY2020,FY2020 Q3,2020-02,2020-02-19,202002,2020
20200220,2020-02-20,FY2020,FY2020 Q3,2020-02,2020-02-20,202002,2020
20200221,2020-02-21,FY2020,FY2020 Q3,2020-02,2020-02-21,202002,2020
20200222,2020-02-22,FY2020,FY2020 Q3,2020-02,2020-02-22,202002,2020
20200223,2020-02-23,FY2020,FY2020 Q3,2020-02,2020-02-23,202002,2020
20200224,2020-02-24,FY2020,FY2020 Q3,2020-02,2020-02-24,202002,2020
20200225,2020-02-25,FY2020,FY2020 Q3,2020-02,2020-02-25,202002,2020
20200226,2020-02-26,FY2020,FY2020 Q3,2020-02,2020-02-26,202002,2020
20200227,2020-02-27,FY2020,FY2020 Q3,2020-02,2020-02-27,202002,2020
20200228,2020-02-28,FY2020,FY2020 Q3,2020-02,2020-02-28,202002,2020
20200229,2020-02-29,FY2020,FY2020 Q3,2020-02,2020-02-29,202002,2020
20200301,2020-03-01,FY2020,FY2020 Q3,2020-03,2020-03-01,202003,2020
20200302,2020-03-02,FY2020,FY2020 Q3,2020-03,2020-03-02,202003,2020
20200303,2020-03-03,FY2020,FY2020 Q3,2020-03,2020-03-03,202003,2020
20200304,2020-03-04,FY2020,FY2020 Q3,2020-03,2020-03-04,202003,2020
20200305,2020-03-05,FY2020,FY2020 Q3,2020-03,2020-03-05,202003,2020
20200306,2020-03-06,FY2020,FY2020 Q3,2020-03,2020-03-06,202003,2020
20200307,2020-03-07,FY2020,FY2020 Q3,2020-03,2020-03-07,202003,2020
20200308,2020-03-08,FY2020,FY2020 Q3,2020-03,2020-03-08,202003,2020
20200309,2020-03-09,FY2020,FY2020 Q3,2020-03,2020-03-09,202003,2020
20200310,2020-03-10,FY2020,FY2020 Q3,2020-03,2020-03-10,202003,2020
20200311,2020-03-11,FY2020,FY2020 Q3,2020-03,2020-03-11,202003,2020
20200312,2020-03-12,FY2020,FY2020 Q3,2020-03,2020-03-12,202003,2020
20200313,2020-03-13,FY2020,FY2020 Q3,2020-03,2020-03-13,202003,2020
20200314,2020-03-14,FY2020,FY2020 Q3,2020-03,2020-03-14,202003,2020
20200315,2020-03-15,FY2020,FY2020 Q3,2020-03,2020-03-15,202003,2020
20200316,2020-03-16,FY2020,FY2020 Q3,2020-03,2020-03-16,202003,2020
20200317,2020-03-17,FY2020,FY2020 Q3,2020-03,2020-03-17,202003,2020
20200318,2020-03-18,FY2020,FY2020 Q3,2020-03,2020-03-18,202003,2020
20200319,2020-03-19,FY2020,FY2020 Q3,2020-03,2020-03-19,202003,2020
20200320,2020-03-20,FY2020,FY2020 Q3,2020-03,2020-03-20,202003,2020
20200321,2020-03-21,FY2020,FY2020 Q3,2020-03,2020-03-21,202003,2020
20200322,2020-03-22,FY2020,FY2020 Q3,2020-03,2020-03-22,202003,2020
20200323,2020-03-23,FY2020,FY2020 Q3,2020-03,2020-03-23,202003,2020
20200324,2020-03-24,FY2020,FY2020 Q3,2020-03,2020-03-24,202003,2020
20200325,2020-03-25,FY2020,FY2020 Q3,2020-03,2020-03-25,202003,2020
20200326,2020-03-26,FY2020,FY2020 Q3,2020-03,2020-03-26,202003,2020
20200327,2020-03-27,FY2020,FY2020 Q3,2020-03,2020-03-27,202003,2020
20200328,2020-03-28,FY2020,FY2020 Q3,2020-03,2020-03-28,202003,2020
20200329,2020-03-29,FY2020,FY2020 Q3,2020-03,2020-03-29,202003,2020
20200330,2020-03-30,FY2020,FY2020 Q3,2020-03,2020-03-30,202003,2020
20200331,2020-03-31,FY2020,FY2020 Q3,2020-03,2020-03-31,202003,2020
20200401,2020-04-01,FY2020,FY2020 Q4,2020-04,2020-04-01,202004,2020
20200402,2020-04-02,FY2020,FY2020 Q4,2020-04,2020-04-02,202004,2020
20200403,2020-04-03,FY2020,FY2020 Q4,2020-04,2020-04-03,202004,2020
20200404,2020-04-04,FY2020,FY2020 Q4,2020-04,2020-04-04,202004,2020
20200405,2020-04-05,FY2020,FY2020 Q4,2020-04,2020-04-05,202004,2020
20200406,2020-04-06,FY2020,FY2020 Q4,2020-04,2020-04-06,202004,2020
20200407,2020-04-07,FY2020,FY2020 Q4,2020-04,2020-04-07,202004,2020
20200408,2020-04-08,FY2020,FY2020 Q4,2020-04,2020-04-08,202004,2020
20200409,2020-04-09,FY2020,FY2020 Q4,2020-04,2020-04-09,202004,2020
20200410,2020-04-10,FY2020,FY2020 Q4,2020-04,2020-04-10,202004,2020
20200411,2020-04-11,FY2020,FY2020 Q4,2020-04,2020-04-11,202004,2020
20200412,2020-04-12,FY2020,FY2020 Q4,2020-04,2020-04-12,202004,2020
20200413,2020-04-13,FY2020,FY2020 Q4,2020-04,2020-04-13,202004,2020
20200414,2020-04-14,FY2020,FY2020 Q4,2020-04,2020-04-14,202004,2020
20200415,2020-04-15,FY2020,FY2020 Q4,2020-04,2020-04-15,202004,2020
20200416,2020-04-16,FY2020,FY2020 Q4,2020-04,2020-04-16,202004,2020
20200417,2020-04-17,FY2020,FY2020 Q4,2020-04,2020-04-17,202004,2020
20200418,2020-04-18,FY2020,FY2020 Q4,2020-04,2020-04-18,202004,2020
20200419,2020-04-19,FY2020,FY2020 Q4,2020-04,2020-04-19,202004,2020
20200420,2020-04-20,FY2020,FY2020 Q4,2020-04,2020-04-20,202004,2020
20200421,2020-04-21,FY2020,FY2020 Q4,2020-04,2020-04-21,202004,2020
20200422,2020-04-22,FY2020,FY2020 Q4,2020-04,2020-04-22,202004,2020
20200423,2020-04-23,FY2020,FY2020 Q4,2020-04,2020-04-23,202004,2020
20200424,2020-04-24,FY2020,FY2020 Q4,2020-04,2020-04-24,202004,2020
20200425,2020-04-25,FY2020,FY2020 Q4,2020-04,2020-04-25,202004,2020
20200426,2020-04-26,FY2020,FY2020 Q4,2020-04,2020-04-26,202004,2020
20200427,2020-04-27,FY2020,FY2020 Q4,2020-04,2020-04-27,202004,2020
20200428,2020-04-28,FY2020,FY2020 Q4,2020-04,2020-04-28,202004,2020
20200429,2020-04-29,FY2020,FY2020 Q4,2020-04,2020-04-29,202004,2020
20200430,2020-04-30,FY2020,FY2020 Q4,2020-04,2020-04-30,202004,2020
20200501,2020-05-01,FY2020,FY2020 Q4,2020-05,2020-05-01,202005,2020
20200502,2020-05-02,FY2020,FY2020 Q4,2020-05,2020-05-02,202005,2020
20200503,2020-05-03,FY2020,FY2020 Q4,2020-05,2020-05-03,202005,2020
20200504,2020-05-04,FY2020,FY2020 Q4,2020-05,2020-05-04,202005,2020
20200505,2020-05-05,FY2020,FY2020 Q4,2020-05,2020-05-05,202005,2020
20200506,2020-05-06,FY2020,FY2020 Q4,2020-05,2020-05-06,202005,2020
20200507,2020-05-07,FY2020,FY2020 Q4,2020-05,2020-05-07,202005,2020
20200508,2020-05-08,FY2020,FY2020 Q4,2020-05,2020-05-08,202005,2020
20200509,2020-05-09,FY2020,FY2020 Q4,2020-05,2020-05-09,202005,2020
20200510,2020-05-10,FY2020,FY2020 Q4,2020-05,2020-05-10,202005,2020
20200511,2020-05-11,FY2020,FY2020 Q4,2020-05,2020-05-11,202005,2020
20200512,2020-05-12,FY2020,FY2020 Q4,2020-05,2020-05-12,202005,2020
20200513,2020-05-13,FY2020,FY2020 Q4,2020-05,2020-05-13,202005,2020
20200514,2020-05-14,FY2020,FY2020 Q4,2020-05,2020-05-14,202005,2020
20200515,2020-05-15,FY2020,FY2020 Q4,2020-05,2020-05-15,202005,2020
20200516,2020-05-16,FY2020,FY2020 Q4,2020-05,2020-05-16,202005,2020
20200517,2020-05-17,FY2020,FY2020 Q4,2020-05,2020-05-17,202005,2020
20200518,2020-05-18,FY2020,FY2020 Q4,2020-05,2020-05-18,202005,2020
20200519,2020-05-19,FY2020,FY2020 Q4,2020-05,2020-05-19,202005,2020
20200520,2020-05-20,FY2020,FY2020 Q4,2020-05,2020-05-20,202005,2020
20200521,2020-05-21,FY2020,FY2020 Q4,2020-05,2020-05-21,202005,2020
20200522,2020-05-22,FY2020,FY2020 Q4,2020-05,2020-05-22,202005,2020
20200523,2020-05-23,FY2020,FY2020 Q4,2020-05,2020-05-23,202005,2020
20200524,2020-05-24,FY2020,FY2020 Q4,2020-05,2020-05-24,202005,2020
20200525,2020-05-25,FY2020,FY2020 Q4,2020-05,2020-05-25,202005,2020
20200526,2020-05-26,FY2020,FY2020 Q4,2020-05,2020-05-26,202005,2020
20200527,2020-05-27,FY2020,FY2020 Q4,2020-05,2020-05-27,202005,2020
20200528,2020-05-28,FY2020,FY2020 Q4,2020-05,2020-05-28,202005,2020
20200529,2020-05-29,FY2020,FY2020 Q4,2020-05,2020-05-29,202005,2020
20200530,2020-05-30,FY2020,FY2020 Q4,2020-05,2020-05-30,202005,2020
20200531,2020-05-31,FY2020,FY2020 Q4,2020-05,2020-05-31,202005,2020
20200601,2020-06-01,FY2020,FY2020 Q4,2020-06,2020-06-01,202006,2020
20200602,2020-06-02,FY2020,FY2020 Q4,2020-06,2020-06-02,202006,2020
20200603,2020-06-03,FY2020,FY2020 Q4,2020-06,2020-06-03,202006,2020
20200604,2020-06-04,FY2020,FY2020 Q4,2020-06,2020-06-04,202006,2020
20200605,2020-06-05,FY2020,FY2020 Q4,2020-06,2020-06-05,202006,2020
20200606,2020-06-06,FY2020,FY2020 Q4,2020-06,2020-06-06,202006,2020
20200607,2020-06-07,FY2020,FY2020 Q4,2020-06,2020-06-07,202006,2020
20200608,2020-06-08,FY2020,FY2020 Q4,2020-06,2020-06-08,202006,2020
20200609,2020-06-09,FY2020,FY2020 Q4,2020-06,2020-06-09,202006,2020
20200610,2020-06-10,FY2020,FY2020 Q4,2020-06,2020-06-10,202006,2020
20200611,2020-06-11,FY2020,FY2020 Q4,2020-06,2020-06-11,202006,2020
20200612,2020-06-12,FY2020,FY2020 Q4,2020-06,2020-06-12,202006,2020
20200613,2020-06-13,FY2020,FY2020 Q4,2020-06,2020-06-13,202006,2020
20200614,2020-06-14,FY2020,FY2020 Q4,2020-06,2020-06-14,202006,2020
20200615,2020-06-15,FY2020,FY2020 Q4,2020-06,2020-06-15,202006,2020
20200616,2020-06-16,FY2020,FY2020 Q4,2020-06,2020-06-16,202006,2020
20200617,2020-06-17,FY2020,FY2020 Q4,2020-06,2020-06-17,202006,2020
20200618,2020-06-18,FY2020,FY2020 Q4,2020-06,2020-06-18,202006,2020
20200619,2020-06-19,FY2020,FY2020 Q4,2020-06,2020-06-19,202006,2020
20200620,2020-06-20,FY2020,FY2020 Q4,2020-06,2020-06-20,202006,2020
20200621,2020-06-21,FY2020,FY2020 Q4,2020-06,2020-06-21,202006,2020
20200622,2020-06-22,FY2020,FY2020 Q4,2020-06,2020-06-22,202006,2020
20200623,2020-06-23,FY2020,FY2020 Q4,2020-06,2020-06-23,202006,2020
20200624,2020-06-24,FY2020,FY2020 Q4,2020-06,2020-06-24,202006,2020
20200625,2020-06-25,FY2020,FY2020 Q4,2020-06,2020-06-25,202006,2020
20200626,2020-06-26,FY2020,FY2020 Q4,2020-06,2020-06-26,202006,2020
20200627,2020-06-27,FY2020,FY2020 Q4,2020-06,2020-06-27,202006,2020
20200628,2020-06-28,FY2020,FY2020 Q4,2020-06,2020-06-28,202006,2020
20200629,2020-06-29,FY2020,FY2020 Q4,2020-06,2020-06-29,202006,2020
20200630,2020-06-30,FY2020,FY2020 Q4,2020-06,2020-06-30,202006,2020
20200701,2020-07-01,FY2021,FY2021 Q1,2020-07,2020-07-01,202007,2020
20200702,2020-07-02,FY2021,FY2021 Q1,2020-07,2020-07-02,202007,2020
20200703,2020-07-03,FY2021,FY2021 Q1,2020-07,2020-07-03,202007,2020
20200704,2020-07-04,FY2021,FY2021 Q1,2020-07,2020-07-04,202007,2020
20200705,2020-07-05,FY2021,FY2021 Q1,2020-07,2020-07-05,202007,2020
20200706,2020-07-06,FY2021,FY2021 Q1,2020-07,2020-07-06,202007,2020
20200707,2020-07-07,FY2021,FY2021 Q1,2020-07,2020-07-07,202007,2020
20200708,2020-07-08,FY2021,FY2021 Q1,2020-07,2020-07-08,202007,2020
20200709,2020-07-09,FY2021,FY2021 Q1,2020-07,2020-07-09,202007,2020
20200710,2020-07-10,FY2021,FY2021 Q1,2020-07,2020-07-10,202007,2020
20200711,2020-07-11,FY2021,FY2021 Q1,2020-07,2020-07-11,202007,2020
20200712,2020-07-12,FY2021,FY2021 Q1,2020-07,2020-07-12,202007,2020
20200713,2020-07-13,FY2021,FY2021 Q1,2020-07,2020-07-13,202007,2020
20200714,2020-07-14,FY2021,FY2021 Q1,2020-07,2020-07-14,202007,2020
20200715,2020-07-15,FY2021,FY2021 Q1,2020-07,2020-07-15,202007,2020
20200716,2020-07-16,FY2021,FY2021 Q1,2020-07,2020-07-16,202007,2020
20200717,2020-07-17,FY2021,FY2021 Q1,2020-07,2020-07-17,202007,2020
20200718,2020-07-18,FY2021,FY2021 Q1,2020-07,2020-07-18,202007,2020
20200719,2020-07-19,FY2021,FY2021 Q1,2020-07,2020-07-19,202007,2020
20200720,2020-07-20,FY2021,FY2021 Q1,2020-07,2020-07-20,202007,2020
20200721,2020-07-21,FY2021,FY2021 Q1,2020-07,2020-07-21,202007,2020
20200722,2020-07-22,FY2021,FY2021 Q1,2020-07,2020-07-22,202007,2020
20200723,2020-07-23,FY2021,FY2021 Q1,2020-07,2020-07-23,202007,2020
20200724,2020-07-24,FY2021,FY2021 Q1,2020-07,2020-07-24,202007,2020
20200725,2020-07-25,FY2021,FY2021 Q1,2020-07,2020-07-25,202007,2020
20200726,2020-07-26,FY2021,FY2021 Q1,2020-07,2020-07-26,202007,2020
20200727,2020-07-27,FY2021,FY2021 Q1,2020-07,2020-07-27,202007,2020
20200728,2020-07-28,FY2021,FY2021 Q1,2020-07,2020-07-28,202007,2020
20200729,2020-07-29,FY2021,FY2021 Q1,2020-07,2020-07-29,202007,2020
20200730,2020-07-30,FY2021,FY2021 Q1,2020-07,2020-07-30,202007,2020
20200731,2020-07-31,FY2021,FY2021 Q1,2020-07,2020-07-31,202007,2020
20200801,2020-08-01,FY2021,FY2021 Q1,2020-08,2020-08-01,202008,2020
20200802,2020-08-02,FY2021,FY2021 Q1,2020-08,2020-08-02,202008,2020
20200803,2020-08-03,FY2021,FY2021 Q1,2020-08,2020-08-03,202008,2020
20200804,2020-08-04,FY2021,FY2021 Q1,2020-08,2020-08-04,202008,2020
20200805,2020-08-05,FY2021,FY2021 Q1,2020-08,2020-08-05,202008,2020
20200806,2020-08-06,FY2021,FY2021 Q1,2020-08,2020-08-06,202008,2020
20200807,2020-08-07,FY2021,FY2021 Q1,2020-08,2020-08-07,202008,2020
20200808,2020-08-08,FY2021,FY2021 Q1,2020-08,2020-08-08,202008,2020
20200809,2020-08-09,FY2021,FY2021 Q1,2020-08,2020-08-09,202008,2020
20200810,2020-08-10,FY2021,FY2021 Q1,2020-08,2020-08-10,202008,2020
20200811,2020-08-11,FY2021,FY2021 Q1,2020-08,2020-08-11,202008,2020
20200812,2020-08-12,FY2021,FY2021 Q1,2020-08,2020-08-12,202008,2020
20200813,2020-08-13,FY2021,FY2021 Q1,2020-08,2020-08-13,202008,2020
20200814,2020-08-14,FY2021,FY2021 Q1,2020-08,2020-08-14,202008,2020
20200815,2020-08-15,FY2021,FY2021 Q1,2020-08,2020-08-15,202008,2020
